tp_title,tpf_title,tcd_title,nwp_tc_id,nwp_title,status,val_env,automation,owner_team,nwp_cmd,from_id,dmr_tc_id,dmr_tc_title,tr_count,dmr_tr_id,dmr_tr_date,dmr_cmd,all_dmr_cmds,match_type
[NWP PM] C-State (PantherCove PNC),[NWP PM] Fast C1E,CState Fast C1E: C1E start/end flow,22022423088,[BEAT] [FV PM/UBOX]GNR: Add a PEGA C1e cross-product test case which uses a PCIe card to generate 38 million+/sec back to back legacy interrupts(INTx),open,silicon,,soc.pm,,14025224203,14025224203,[BEAT] [FV PM/UBOX]GNR: Add a PEGA C1e cross-product test case which uses a PCIe card to generate 38 million+/sec back to back legacy interrupts(INTx),0,,,,,direct-no-tr
[NWP PM] C-State (PantherCove PNC),[NWP PM] Fast C1E,CState Fast C1E: C1E start/end flow,22022423093,CState Fast C1E: Entry flow_silicon,open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p cstates -H 1 -M 5,14020416803,14020416803,CState Fast C1E: Entry flow_silicon,2,22020896859,2025-10-23,pm\focus\cstate_focus.py,pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES | pm\focus\cstate_focus.py,direct
[NWP PM] C-State (PantherCove PNC),[NWP PM] Fast C1E,CState Fast C1E: C1E start/end flow,22022423096,CState Fast C1E: Exit flow_silicon,open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p cstates -H 1 -M 5,14020416804,14020416804,CState Fast C1E: Exit flow_silicon,2,22020896852,2025-10-23,pm\focus\cstate_focus.py,pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES | pm\focus\cstate_focus.py,direct
[NWP PM] C-State (PantherCove PNC),[NWP PM] Fast C1E,CState Fast C1E: C1E start/end flow,22022423099,CState Fast C1E: registers_checks_silicon,open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p cstates -H 1 -M 5,14020416808,14020416808,CState Fast C1E: registers_checks_silicon,2,22020896850,2025-08-30,"pm\focus\cstate_focus.py,pythonsv","pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES | pm\focus\cstate_focus.py,pythonsv",direct
[NWP PM] C-State (PantherCove PNC),[NWP PM] C-State Demotion/Undemotion,CStates: C6/C1 Demotion/Undemotion Configuration,22022423083,CStates: C6A Demotion policy check,open,virtual_platform,no,soc.pm,,14023715625,14023715625,CStates: C6A Demotion policy check,18,22022738726,2026-06-25,,,direct
[NWP PM] C-State (PantherCove PNC),[NWP PM] C-State Demotion/Undemotion,CStates: C6/C1 Demotion/Undemotion Configuration,22022423084,CStates: C6S Demotion policy check,open,virtual_platform,no,soc.pm,,14023819991,14023819991,CStates: C6S Demotion policy check,19,22022738866,2026-06-25,,,direct
[NWP PM] C-State (PantherCove PNC),[NWP PM] C-State Demotion/Undemotion,CStates: C6/C1 Demotion/Undemotion Configuration,22022423085,CStates: C6SP Demotion policy check,open,virtual_platform,no,soc.pm,,14023819996,14023819996,CStates: C6SP Demotion policy check,17,22022738651,2026-06-25,,,direct
[NWP PM] C-State (PantherCove PNC),[NWP PM] C-State Demotion/Undemotion,CStates: C6/C1 Demotion/Undemotion Configuration,22022423086,CStates: Demotion/Undemotion: CLOCK_CST_CONFIG_CONTROL_MSR(0XE2) silicon,open,virtual_platform,no,soc.pm,pm\focus\cstate_focus.py,14020416835,14020416835,CStates: Demotion/Undemotion: CLOCK_CST_CONFIG_CONTROL_MSR(0XE2) silicon,2,22021635747,2026-01-14,pm\focus\cstate_focus.py,pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES | pm\focus\cstate_focus.py,direct
[NWP PM] C-State (PantherCove PNC),[NWP PM] C-State Demotion/Undemotion,CStates: C6/C1 Demotion/Undemotion Configuration,22022423087,CStates: Demotion: Acode interaction_silicon,open,virtual_platform,no,soc.pm,pm\focus\cstate_focus.py,14020416837,14020416837,CStates: Demotion: Acode interaction_silicon,3,22022738632,2026-06-25,pm\focus\cstate_focus.py,pm\focus\cstate_focus.py,direct
[NWP PM] C-State (PantherCove PNC),[NWP PM] C-State Demotion/Undemotion,CStates: C6/C1 Demotion/Undemotion Configuration,16030715552,[PSS]C1/C6 Demotion/Undemotion BIOSKnobs,open,,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] C-State (PantherCove PNC),[NWP PM] Module C-States (Core→Module),CStates MC6 residency counter,22022423069,CState Entry Actions: Verify flow MC6,open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p cstates -H 1 -M 5,14023097313,14023097313,CState Entry Actions: Verify flow MC6,2,22020896851,2025-09-24,pm\focus\cstate_focus.py,pm\focus\cstate_focus.py,direct
[NWP PM] C-State (PantherCove PNC),[NWP PM] Module C-States (Core→Module),CStates MC6 residency counter,22022423081,CStates MC6 residency counter  and flow check,open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p cstates -H 1 -M 5,14022438172,14022438172,CStates MC6 residency counter  and flow check,2,22020896864,2025-08-30,pm\focus\cstate_focus.py,pm\focus\cstate_focus.py,direct
[NWP PM] C-State (PantherCove PNC),[NWP PM] Module C-States (Core→Module),CStates MC6 residency counter,16030715590,[PSS]MC6 Residency Counter,open,,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] C-State (PantherCove PNC),[NWP PM] Module C-States (Core→Module),CStates MC6 residency counter,16030768415,CStates MC6 residency counter,open,,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] C-State (PantherCove PNC),[NWP PM] C-State Cross Products & PMX,AshTree PRT,22022423101,AshTree PRT_Long OS Idle,open,silicon,no,soc.pm,,14027385945,14027385945,AshTree PRT_Long OS Idle,1,14027619685,2026-04-10,,,direct
[NWP PM] C-State (PantherCove PNC),[NWP PM] C-State Cross Products & PMX,AshTree PRT,22022423102,AshTree PRT_PEGA CStates / PStates,open,silicon,no,soc.pm,,14027385944,14027385944,AshTree PRT_PEGA CStates / PStates,1,14027437479,2026-03-19,,,direct
[NWP PM] C-State (PantherCove PNC),[NWP PM] C-State Cross Products & PMX,AshTree PRT,22022423104,AshTree PRT_Solar CStates/PStates/DVFS,open,silicon,no,soc.pm,,14027385946,14027385946,AshTree PRT_Solar CStates/PStates/DVFS,1,14027386131,2026-03-19,,,direct
[NWP PM] C-State (PantherCove PNC),[NWP PM] C-State Cross Products & PMX,AshTree PRT,22022423105,AshTree PRT_silicon,open,silicon,,soc.pm,,14027619766,14027619766,AshTree PRT_silicon,1,14027619870,2026-04-10,,,direct
[NWP PM] C-State (PantherCove PNC),[NWP PM] C-State Cross Products & PMX,PMX,22022423106,PMX ccx_test,open,virtual_platform,yes,soc.pm,runPmx.py -x dmr.xml -p cstates -H 1 -M 5,14020458242,14020458242,PMX ccx_test,7,22021052345,2025-09-20,runPmx.py -x dmr.xml -p cstates -H 1 -M 5,runPmx.py -x dmr.xml -p cstates -H 1 -M 5,direct
[NWP PM] C-State (PantherCove PNC),[NWP PM] C-State Cross Products & PMX,PMX,16030768416,PMX cstate_check,open,,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] C-State (PantherCove PNC),[NWP PM] C-State Cross Products & PMX,Solar,22022423108,[Solar] CStates - CStates_AnyCore -- Exercise,open,"silicon,virtual_platform",yes,soc.pm,"/usr/bin/solar/solar.sh /cstate -scope 0:0:100 -states C1,C6  -mode e /logpath . /log_ip_disables",14020458273,14020458273,[Solar] CStates - CStates_AnyCore -- Exercise,11,22021635922,2026-03-22,"/usr/bin/solar/solar.sh /cstate -scope 0:0:100 -states C1,C6  -mode e /logpath . /log_ip_disables","/usr/bin/solar/solar.sh /cstate -scope 0:0:100 -states C1,C6  -mode e /logpath . /log_ip_disables | pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES",direct
[NWP PM] C-State (PantherCove PNC),[NWP PM] C-State Cross Products & PMX,Solar,22022423109,[Solar] CStates - CStates_AnyCore_Random -- Exercise,open,virtual_platform,yes,soc.pm,"/usr/bin/solar/solar.sh /cstate -scope 0:0:100 -states C1,C6 -r -mode e /logpath . /log_ip_disables",14020458312,14020458312,[Solar] CStates - CStates_AnyCore_Random -- Exercise,10,22021635903,2026-03-31,"/usr/bin/solar/solar.sh /cstate -scope 0:0:100 -states C1,C6 -r -mode e /logpath . /log_ip_disables","/usr/bin/solar/solar.sh /cstate -scope 0:0:100 -states C1,C6 -r -mode e /logpath . /log_ip_disables | pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES",direct
[NWP PM] C-State (PantherCove PNC),[NWP PM] C-State Cross Products & PMX,Solar,22022423110,[Solar] CStates - CStates_AnyCore_Random -- Verify,open,virtual_platform,yes,soc.pm,"/usr/bin/solar/solar.sh /cstate -scope 0:0:100 -states C1,C6 -r -mode v /logpath . /log_ip_disables",14020458388,14020458388,[Solar] CStates - CStates_AnyCore_Random -- Verify,10,22021635924,2026-03-23,"/usr/bin/solar/solar.sh /cstate -scope 0:0:100 -states C1,C6 -r -mode v /logpath . /log_ip_disables","/usr/bin/solar/solar.sh /cstate -scope 0:0:100 -states C1,C6 -r -mode v /logpath . /log_ip_disables | pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES",direct
[NWP PM] C-State (PantherCove PNC),[NWP PM] C-State Cross Products & PMX,Solar,22022423113,[Solar]_CStates-CStates_AnyCore--Verify,open,virtual_platform,yes,soc.pm,"/usr/bin/solar/solar.sh /cstate -scope 0:0:100 -states C1,C6 -mode v /logpath . /log_ip_disables",14020458300,14020458300,[Solar]_CStates-CStates_AnyCore--Verify,16,22022670169,2026-06-30,"/usr/bin/solar/solar.sh /cstate -scope 0:0:100 -states C1,C6 -mode v /logpath . /log_ip_disables","/usr/bin/solar/solar.sh /cstate -scope 0:0:100 -states C1,C6 -mode v /logpath . /log_ip_disables | pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES",direct
[NWP PM] P-State / HWP (PNC Core),Pstate Legacy,Legacy Pstate Bios cofigurations,22022422219,Legacy Pstate Bios cofigurations,open,virtual_platform,yes,soc.pm,flexcon,14020315795,14020315795,Legacy Pstate Bios cofigurations,1,14022141554,2024-12-03,thermalManagement.py,thermalManagement.py,direct
[NWP PM] P-State / HWP (PNC Core),Pstate Legacy,Legacy Pstate Interfaces,22022422222,Core Pstates through PEGA,open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p pstates_check -tM 6,14019762405,14019762405,Core Pstates through PEGA,2,22020897954,2026-01-16,pm.Active_PM.Pstate_Stack.pstates.py,pm.Active_PM.Pstate_Stack.pstates.py | thermalManagement.py,direct
[NWP PM] P-State / HWP (PNC Core),Pstate Legacy,Legacy Pstate Interfaces,22022422224,Legacy_Pstate_through_MSR,open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p pstates_check -tM 6,14019762394,14019762394,Legacy_Pstate_through_MSR,28,22022615470,2026-07-01,runPmx.py -x dmr.xml -p pstates_check -tM 6,pm.Active_PM.Pstate_Stack.pstates.py | python3 /usr/lib/python3/dist-packages/diamondrapids/pm/pmx/runPmx.py -x dmr.xml -p pstates_check -tM 6 | runPmx.py -x dmr.xml -p pstates_check -tM 6 | thermalManagement.py,direct
[NWP PM] P-State / HWP (PNC Core),Pstate Legacy,Legacy Pstate Interfaces,16030715636,[PSS]MSR 0x198 (UCODE_CR_PERF_STATUS),open,"emulation.hsle,virtual_platform",,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] P-State / HWP (PNC Core),Pstate Legacy,Legacy Pstate Scenarios,22022422228,Legacy Pstate Scenarios: core random frequency with traffic,open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p pstates_check -p cpu_traffic -tM 6,14020317553,14020317553,Legacy Pstate Scenarios: core random frequency with traffic,25,22022615468,2026-07-01,runPmx.py -x dmr.xml -p pstates_check -p cpu_traffic -tM 6,pstates.py | runPmx.py -x dmr.xml -p pstates_check -p cpu_traffic -tM 6 | thermalManagement.py,direct
[NWP PM] P-State / HWP (PNC Core),Pstate Legacy,Legacy Pstate Scenarios,22022422238,PEGA Core/Mesh frequency at max/min combinations w/ traffic,open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p cpu_traffic -p pega_uncore -tM 6,14020317757,14020317757,PEGA Core/Mesh frequency at max/min combinations w/ traffic,25,22022615483,2026-06-26,runPmx.py -x dmr.xml -p cpu_traffic -p pega_uncore -tM 6,pega.py | runPmx.py -x dmr.xml -p cpu_traffic -p pega_uncore -tM 6 | thermalManagement.py,direct
[NWP PM] P-State / HWP (PNC Core),Pstate Legacy,Legacy Pstate Scenarios,16030715634,[PSS]Core P-States request using PEGA interface,open,"emulation.hsle,virtual_platform",,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] P-State / HWP (PNC Core),Pstate Legacy,Legacy Pstate Solar,22022422242,[Solar] P-States-Legacy-P0_Pn_random,open,virtual_platform,yes,soc.pm,/usr/bin/solar/solar.sh /pstate -gvpoints P0..Pn -r /logpath .,14019765994,14019765994,[Solar] P-States-Legacy-P0_Pn_random,4,22020894262,2025-07-16,solar,solar,direct
[NWP PM] P-State / HWP (PNC Core),Pstate Legacy,"Legacy Pstate TSC accuracy, PCNT, ACNT, MCNT",22022422250,"Legacy Pstate TSC accuracy, PCNT, ACNT, MCNT_silicon",open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p pstates_check -tM 6,14020317512,14020317512,"Legacy Pstate TSC accuracy, PCNT, ACNT, MCNT_silicon",2,22020897962,2025-08-26,pm.pmutils.pstatesDebug.POcheckout.check_counters,pm.pmutils.pstatesDebug.POcheckout.check_counters | thermalManagement.py,direct
[NWP PM] P-State / HWP (PNC Core),Pstate-Core ICCP,ICCP: License request and grant flow,22022422259,AVX License PreGrant and Level BIOS Knob checks,open,virtual_platform,yes,soc.pm,flexcon,14022425429,14022425429,AVX License PreGrant and Level BIOS Knob checks,0,,,,,direct-no-tr
[NWP PM] P-State / HWP (PNC Core),Pstate-Core ICCP,ICCP: License request and grant flow,22022422262,ICCP:  AMX License request and grant flow,open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p turbo -tM 60,14020404881,14020404881,ICCP:  AMX License request and grant flow,2,22020897969,2025-09-30,python3 /usr/lib/python3/dist-packages/diamondrapids/pm/pmx/runPmx.py -x dmr.xml -p turbo -tM 60,python3 /usr/lib/python3/dist-packages/diamondrapids/pm/pmx/runPmx.py -x dmr.xml -p turbo -tM 60 | thermalManagement.py,direct
[NWP PM] P-State / HWP (PNC Core),Pstate-Core ICCP,ICCP: License request and grant flow,22022422266,ICCP:  AVX 256 License request and grant flow,open,virtual_platform,yes,soc.pm,runPmx.py -x dmr.xml -p turbo -tM 60,14020404789,14020404789,ICCP:  AVX 256 License request and grant flow,1,14022141736,2024-11-13,thermalManagement.py,thermalManagement.py,direct
[NWP PM] P-State / HWP (PNC Core),Pstate-Core ICCP,ICCP: License request and grant flow,22022422267,ICCP:  AVX 512 License request and grant flow,open,virtual_platform,yes,soc.pm,runPmx.py -x dmr.xml -p turbo -tM 60,14020404876,14020404876,ICCP:  AVX 512 License request and grant flow,1,14022141517,2024-11-13,thermalManagement.py,thermalManagement.py,direct
[NWP PM] P-State / HWP (PNC Core),Pstate-Core ICCP,ICCP: License request and grant flow,22022422270,ICCP:  Min_ICCP_Level  B2P MB Functionality,open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p turbo -tM 60,14021993729,14021993729,ICCP:  Min_ICCP_Level  B2P MB Functionality,3,22020897958,2025-09-02,sst_tf.py,python3 /usr/lib/python3/dist-packages/diamondrapids/pm/pmx/runPmx.py -x dmr.xml -p turbo -tM 60 | sst_tf.py | thermalManagement.py,direct
[NWP PM] P-State / HWP (PNC Core),Pstate-DCM FIT,DCM FIT,22022422273,DCM FIT,open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p fit_check -tM 60,14023344597,14023344597,DCM FIT,25,22022738721,2026-06-25,runPmx.py -x dmr.xml -p fit_check -tM 60,runPmx.py -x dmr.xml -p fit_check -tM 60,direct
[NWP PM] P-State / HWP (PNC Core),"Pstate-EPB , SAPM - DLL and EET",EPB and SAPM - DLL,22022422281,EPB check,open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p epb -tM 60,14021297679,14021297679,EPB check,12,22021635967,2026-03-31,runPmx.py -x dmr.xml -p epb -tM 60,python3 /usr/lib/python3/dist-packages/diamondrapids/pm/pmx/runPmx.py -x dmr.xml -p epb -tM 60 | runPmx.py -x dmr.xml -p epb -tM 60 | thermalManagement.py,direct
[NWP PM] P-State / HWP (PNC Core),"Pstate-EPB , SAPM - DLL and EET",EPB and SAPM - DLL,22022422284,SAPM-DLL check,open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p sapmdll -tM 60,22019772964,22019772964,SAPM-DLL check,27,22022738858,2026-06-25,runPmx.py -x dmr.xml -p sapmdll -tM 60,python3 /usr/lib/python3/dist-packages/diamondrapids/pm/pmx/runPmx.py -x dmr.xml -p sapmdll -tM 60 | runPmx.py -x dmr.xml -p sapmdll -tM 60 | thermalManagement.py,direct
[NWP PM] P-State / HWP (PNC Core),"Pstate-EPB , SAPM - DLL and EET",Pstate - EET,16030734092,Pstate - EET flow verification,open,"silicon,virtual_platform",,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] P-State / HWP (PNC Core),Pstate-HWP,HWP Native mode,22022422298,HWP Autonomous P-state Selection (APS),open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p hwpm_aps_check -tM 60,14020330468,14020330468,HWP Autonomous P-state Selection (APS),27,22022615459,2026-06-30,runPmx.py -x dmr.xml -p hwpm_aps_check -tM 60,python3 /usr/lib/python3/dist-packages/diamondrapids/pm/pmx/runPmx.py -x dmr.xml -p hwpm_apb -tM 60 | runPmx.py -x dmr.xml -p hwpm_aps_check -tM 60 | thermalManagement.py,direct
[NWP PM] P-State / HWP (PNC Core),Pstate-HWP,HWP Native mode,22022422301,HWP Bios configuration,open,virtual_platform,yes,soc.pm,flexcon,14020330628,14020330628,HWP Bios configuration,1,14022141578,2024-12-03,thermalManagement.py,thermalManagement.py,direct
[NWP PM] P-State / HWP (PNC Core),Pstate-HWP,HWP Native mode,22022422303,HWP EPP resolution,open,virtual_platform,yes,soc.pm,runPmx.py -x dmr.xml -p hwpm_check -tM 60,14020328865,14020328865,HWP EPP resolution,24,22022615420,2026-07-01,runPmx.py -x dmr.xml -p hwpm_check -tM 60,runPmx.py -x dmr.xml -p hwpm_check -tM 60 | thermalManagement.py,direct
[NWP PM] P-State / HWP (PNC Core),Pstate-HWP,HWP Native mode,22022422305,HWP Functionality with OS Optin,open,virtual_platform,yes,soc.pm,runPmx.py -x dmr.xml -p hwpm_check -tM 60,14020340091,14020340091,HWP Functionality with OS Optin,1,14022141603,2024-12-03,hwp_knobs_check.py,hwp_knobs_check.py,direct
[NWP PM] P-State / HWP (PNC Core),Pstate-HWP,HWP Native mode,22022422309,HWP Fuse Checks,open,"silicon,virtual_platform",yes,soc.pm,flexcon,14020330719,14020330719,HWP Fuse Checks,2,22020897967,2025-09-05,hwp_fuses.py,hwp_fuses.py | thermalManagement.py,direct
[NWP PM] P-State / HWP (PNC Core),Pstate-HWP,HWP Native mode,22022422311,HWP Interruptions,open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p hwpm_check -tM 60,14022135967,14022135967,HWP Interruptions,2,22020897963,2025-08-26,HWP_Interrupt.py,HWP_Interrupt.py | thermalManagement.py,direct
[NWP PM] P-State / HWP (PNC Core),Pstate-HWP,HWP Native mode,22022422312,HWP_Package_level_and_thread_level_cross_product,open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p hwpm_check -tM 60,14020359312,14020359312,HWP_Package_level_and_thread_level_cross_product,5,22020897966,2025-08-26,hwpm_pmx.py,hwpm_pmx.py | thermalManagement.py,direct
[NWP PM] P-State / HWP (PNC Core),Pstate-HWP,HWP Native mode,22022422317,[Solar] P-States-HWP-P0_PN_random,open,virtual_platform,yes,soc.pm,/usr/bin/solar/solar.sh /hwp -hwpoints P1..Pn -r /logpath .,14022519735,14022519735,[Solar] P-States-HWP-P0_PN_random,2,22020894268,2025-02-13,solar,solar,direct
[NWP PM] P-State / HWP (PNC Core),Pstate-HWP,HWP OOB Mode,22022422318,HWP OOB Mode Bios configuration,open,"silicon,virtual_platform",yes,soc.pm,Flexcon,14020394270,14020394270,HWP OOB Mode Bios configuration,2,22020897951,2025-08-26,hwp_knobs_check.py,hwp_knobs_check.py | thermalManagement.py,direct
[NWP PM] P-State / HWP (PNC Core),Pstate-HWP,HWP OOB Mode,22022422326,HWP OOB Mode EPP resolution,open,virtual_platform,yes,soc.pm,runPmx.py -x dmr.xml -p hwpm_check -tM 60,14020394612,14020394612,HWP OOB Mode EPP resolution,1,14022141520,2024-12-04,thermalManagement.py,thermalManagement.py,direct
[NWP PM] P-State / HWP (PNC Core),Pstate-HWP,HWP OOB Mode,22022422332,HWP OOB Mode HWP Autonomous P-state Selection (APS),open,virtual_platform,yes,soc.pm,runPmx.py -x dmr.xml -p hwpm_aps_check -tM 60,14020394218,14020394218,HWP OOB Mode HWP Autonomous P-state Selection (APS),1,14022141552,2025-07-12,thermalManagement.py,thermalManagement.py,direct
[NWP PM] P-State / HWP (PNC Core),Pstate-HWP,HWP OOB Mode,22022422337,HWP OOB Mode Turbo Disabled Request Resolution,open,virtual_platform,yes,soc.pm,runPmx.py -x dmr.xml -p hwpm_oob_turbo_dis -tM 60,14022175585,14022175585,HWP OOB Mode Turbo Disabled Request Resolution,8,22021635481,2026-05-16,runPmx.py -x dmr.xml -p hwpm_oob_turbo_dis -tM 60,runPmx.py -x dmr.xml -p hwpm_oob_turbo_dis -tM 60,direct
[NWP PM] P-State / HWP (PNC Core),Pstate-HWP,HWP OOB Mode,16030715628,[PSS]HWP Out of Band control,open,"emulation.hsle,virtual_platform",,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] P-State / HWP (PNC Core),[NWP] [PM] P-State Operating Range & Frequency Configuration Validation,Flex ratio configuration and functionality,22022422287,Flex ratio configuration and functionality,open,"silicon,virtual_platform",yes,soc.pm,flexcon,14020318752,14020318752,Flex ratio configuration and functionality,2,22020897957,2025-09-23,flex_ratio_knobs.py,flex_ratio_knobs.py,direct
